following,followers,actions,is_retweet,location,Type,urlsCount,hashtagsCount,mentionsCount,sentencesCount,charsCount,numbersToChars,wordsCount,hashtagsPercentage,urlsPercentage,mentionsPercentage
2451.0,2762.0,3058.0,1.0,2196,False,0,1,0,1,104,0,12,0.07692307692307693,0.0,0.0
5524.0,25309.0,48036.0,0.0,2196,False,2,0,0,1,57,0,5,0.0,0.2857142857142857,0.0
4969.0,1632.0,1012.0,0.0,2625,False,1,0,0,1,66,0,7,0.0,0.125,0.0
1691.0,1884.0,1652.0,0.0,2196,False,0,1,0,1,22,0,4,0.2,0.0,0.0
0.0,0.0,6.0,0.0,2892,True,0,0,0,2,49,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2792,True,1,0,0,1,39,0,3,0.0,0.25,0.0
0.0,86300.0,15.0,0.0,1061,True,1,5,0,1,62,0,3,0.625,0.25,0.0
0.0,0.0,8.0,0.0,2892,True,0,0,0,1,12,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1576,True,1,0,0,1,52,0,7,0.0,0.125,0.0
0.0,0.0,0.0,0.0,130,True,1,6,0,1,22,0,3,0.6666666666666666,0.25,0.0
2313.0,1894.0,3123.0,1.0,2196,False,0,1,3,1,88,0,8,0.1111111111111111,0.0,0.2727272727272727
14429.0,13229.0,15025.0,0.0,2196,False,0,1,0,1,68,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,69,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,106.0,0.0,2892,True,0,0,0,1,56,0,3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2687,True,0,0,0,1,73,0,10,0.0,0.0,0.0
0.0,163000.0,366.0,0.0,2339,True,0,0,0,1,57,0,5,0.0,0.0,0.0
14191.0,13257.0,33130.0,0.0,2196,False,0,1,0,1,57,0,6,0.14285714285714285,0.0,0.0
18249.0,26350.0,39419.0,0.0,2196,False,0,1,0,1,68,0,8,0.1111111111111111,0.0,0.0
0.0,0.0,7.0,0.0,21,True,0,3,0,2,106,0,12,0.2,0.0,0.0
0.0,19700.0,13.0,0.0,1243,True,1,0,0,1,93,0,5,0.0,0.16666666666666666,0.0
0.0,7490000.0,0.0,0.0,2892,True,0,2,1,1,69,0,5,0.2857142857142857,0.0,0.16666666666666666
0.0,3.0,343.0,0.0,1744,False,0,1,0,1,54,0,7,0.125,0.0,0.0
1210000.0,2150000.0,65.0,0.0,1731,True,1,0,1,1,97,0,8,0.0,0.1111111111111111,0.1111111111111111
0.0,0.0,0.0,0.0,367,True,1,0,0,1,113,0,11,0.0,0.08333333333333333,0.0
750.0,785.0,2969.0,1.0,2196,False,0,0,0,1,119,0,13,0.0,0.0,0.0
0.0,0.0,5.0,0.0,2739,True,1,3,5,1,29,0,3,0.5,0.25,0.625
0.0,384000.0,0.0,0.0,1254,True,0,0,1,1,113,0,12,0.0,0.0,0.07692307692307693
0.0,0.0,45.0,0.0,2062,True,1,0,1,3,78,0,7,0.0,0.125,0.125
832.0,997.0,2199.0,1.0,2196,False,2,2,0,1,56,0,6,0.25,0.25,0.0
0.0,13600.0,0.0,0.0,2276,True,0,2,0,1,58,0,4,0.3333333333333333,0.0,0.0
1935.0,1862.0,3183.0,1.0,2196,False,1,0,1,2,37,0,2,0.0,0.3333333333333333,0.3333333333333333
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,100,0,10,0.0,0.09090909090909091,0.0
174.0,161.0,1079.0,1.0,2196,False,1,1,0,1,19,0,3,0.25,0.25,0.0
0.0,0.0,0.0,0.0,1460,True,0,0,0,1,25,0,4,0.0,0.0,0.0
30200.0,12600000.0,0.0,0.0,2029,True,0,0,0,1,69,0,5,0.0,0.0,0.0
0.0,39800.0,0.0,0.0,356,True,1,0,1,1,62,0,11,0.0,0.08333333333333333,0.08333333333333333
0.0,0.0,0.0,0.0,1132,True,1,1,1,2,88,0,9,0.1,0.1,0.1
4868.0,960.0,521.0,0.0,687,False,1,0,0,1,71,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,43,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,8,0,1,0.0,0.5,0.0
39900.0,48800.0,32.0,0.0,1670,True,1,1,0,1,71,0,7,0.125,0.125,0.0
0.0,10400.0,112.0,0.0,1914,True,0,2,0,5,118,0,9,0.18181818181818182,0.0,0.0
0.0,0.0,0.0,0.0,1363,True,1,0,0,2,76,0,3,0.0,0.25,0.0
0.0,0.0,0.0,0.0,1378,True,0,0,1,2,55,0,6,0.0,0.0,0.14285714285714285
443.0,187.0,637.0,1.0,2196,False,2,0,0,1,80,0,10,0.0,0.16666666666666666,0.0
11000.0,22000.0,0.0,0.0,2490,True,0,0,0,3,121,0,18,0.0,0.0,0.0
0.0,0.0,0.0,1.0,1497,True,0,0,0,2,43,0,3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,971,True,0,0,0,1,20,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,3,138,0,15,0.0,0.0,0.0
3734.0,4124.0,10985.0,0.0,2196,False,1,0,0,1,62,0,7,0.0,0.125,0.0
207000.0,203000.0,0.0,0.0,2753,True,1,0,0,1,28,0,2,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,11,0,1,0.0,0.5,0.0
473.0,763.0,4902.0,1.0,2196,False,1,1,1,2,49,0,8,0.1111111111111111,0.1111111111111111,0.1111111111111111
11306.0,18116.0,7893.0,0.0,2196,False,2,0,0,1,47,0,6,0.0,0.25,0.0
0.0,0.0,6.0,0.0,1487,True,1,3,0,3,38,0,4,0.42857142857142855,0.2,0.0
14171.0,13255.0,35252.0,0.0,2196,False,0,1,0,1,73,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,1,0,3,35,0,4,0.2,0.0,0.0
729.0,777.0,2950.0,1.0,2196,False,0,0,1,3,122,0,13,0.0,0.0,0.07142857142857142
0.0,59200000.0,0.0,0.0,2268,True,0,0,0,1,140,0,12,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1041,True,0,0,0,3,136,0,14,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2105,True,1,0,1,1,90,0,8,0.0,0.1111111111111111,0.1111111111111111
25.0,121.0,699.0,1.0,2196,False,2,0,0,1,88,0,11,0.0,0.15384615384615385,0.0
0.0,97600.0,0.0,0.0,872,True,0,0,0,1,64,0,6,0.0,0.0,0.0
0.0,0.0,2.0,0.0,1242,True,2,1,0,1,66,0,8,0.1111111111111111,0.2,0.0
452.0,428.0,2623.0,1.0,2196,False,1,0,0,1,83,0,9,0.0,0.1,0.0
1982.0,1027.0,341.0,0.0,873,False,2,2,0,1,69,0,6,0.25,0.25,0.0
911.0,572.0,1241.0,1.0,2196,False,1,0,1,1,109,0,10,0.0,0.09090909090909091,0.09090909090909091
1982.0,1805.0,1965.0,1.0,2196,False,1,0,0,1,67,0,7,0.0,0.125,0.0
0.0,13100.0,0.0,0.0,48,True,0,0,0,5,139,0,13,0.0,0.0,0.0
4969.0,18790.0,1709.0,0.0,2196,False,2,0,0,1,52,0,7,0.0,0.2222222222222222,0.0
494.0,376.0,956.0,0.0,2196,False,1,3,1,2,66,0,9,0.25,0.1,0.1
0.0,0.0,0.0,0.0,591,True,0,0,0,3,68,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1773,True,1,0,1,3,104,0,14,0.0,0.06666666666666667,0.06666666666666667
0.0,0.0,0.0,0.0,1602,True,1,0,0,1,42,0,5,0.0,0.16666666666666666,0.0
9457.0,22824.0,26754.0,0.0,2196,False,1,1,0,1,49,0,5,0.16666666666666666,0.16666666666666666,0.0
521.0,337.0,757.0,1.0,2196,False,1,1,0,1,21,0,2,0.3333333333333333,0.3333333333333333,0.0
63.0,75.0,409.0,1.0,2196,False,0,1,0,1,55,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,128,0,14,0.0,0.0,0.0
9050.0,61014.0,48362.0,0.0,2196,False,2,0,0,1,60,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,906,True,1,0,0,1,76,0,3,0.0,0.25,0.0
0.0,0.0,0.0,0.0,1142,True,0,3,0,2,97,0,9,0.25,0.0,0.0
4853.0,1684.0,1272.0,0.0,1643,False,1,0,0,1,72,0,8,0.0,0.1111111111111111,0.0
0.0,0.0,0.0,0.0,1154,True,1,1,0,1,58,0,6,0.14285714285714285,0.14285714285714285,0.0
14265.0,13250.0,26660.0,0.0,2196,False,0,2,0,1,68,0,9,0.18181818181818182,0.0,0.0
0.0,31100.0,718.0,0.0,1232,True,0,0,1,2,132,0,9,0.0,0.0,0.1
1646.0,1533.0,2153.0,1.0,2196,False,1,0,0,1,83,0,9,0.0,0.1,0.0
1584.0,2205.0,14739.0,0.0,2196,False,0,1,0,1,94,0,11,0.08333333333333333,0.0,0.0
0.0,6910000.0,0.0,0.0,2892,True,1,0,0,1,94,0,8,0.0,0.1111111111111111,0.0
0.0,196000.0,0.0,0.0,2529,True,0,0,0,5,138,0,18,0.0,0.0,0.0
538.0,837.0,4921.0,1.0,2196,False,0,0,0,2,106,0,12,0.0,0.0,0.0
43700.0,57200.0,0.0,0.0,1565,True,1,3,1,1,43,0,2,0.6,0.3333333333333333,0.3333333333333333
10157.0,11269.0,28979.0,0.0,2196,False,0,1,0,1,64,0,8,0.1111111111111111,0.0,0.0
14234.0,13234.0,29653.0,0.0,2196,False,0,1,0,1,76,0,10,0.09090909090909091,0.0,0.0
0.0,28600.0,0.0,0.0,970,True,0,0,0,2,139,0,17,0.0,0.0,0.0
29100.0,113000.0,0.0,0.0,1456,True,1,0,0,1,97,0,12,0.0,0.07692307692307693,0.0
2620.0,1084.0,1352.0,0.0,1229,False,2,0,0,1,66,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,2,6,106,0,12,0.0,0.0,0.14285714285714285
5889.0,5978.0,16378.0,1.0,2196,False,0,1,0,1,35,0,4,0.2,0.0,0.0
0.0,0.0,0.0,0.0,2861,True,0,0,0,1,33,0,4,0.0,0.0,0.0
9072.0,19052.0,17843.0,0.0,2196,False,2,0,0,1,73,0,8,0.0,0.2,0.0
0.0,0.0,0.0,1.0,1003,True,1,0,0,2,83,0,7,0.0,0.125,0.0
0.0,256000.0,57.0,0.0,2892,True,1,0,0,4,114,0,11,0.0,0.08333333333333333,0.0
18855.0,29715.0,26181.0,0.0,2196,False,0,1,0,1,56,0,8,0.1111111111111111,0.0,0.0
0.0,29100.0,0.0,0.0,2697,True,0,0,0,2,138,0,13,0.0,0.0,0.0
2967.0,396.0,238.0,0.0,436,False,1,2,0,2,104,0,14,0.125,0.06666666666666667,0.0
0.0,0.0,13.0,0.0,438,True,0,0,0,1,43,0,3,0.0,0.0,0.0
74.0,144.0,4838.0,1.0,2196,False,1,1,0,1,93,0,10,0.09090909090909091,0.09090909090909091,0.0
0.0,94600.0,1398.0,0.0,2892,True,1,1,1,2,92,0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666
0.0,0.0,5.0,0.0,1394,True,1,1,0,2,88,0,7,0.125,0.125,0.0
71197.0,74262.0,6826.0,0.0,2196,False,0,2,0,3,109,0,7,0.2222222222222222,0.0,0.0
0.0,0.0,0.0,0.0,840,True,1,4,0,2,51,0,5,0.4444444444444444,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,541,True,0,1,0,1,23,0,3,0.25,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,109,0,9,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1181,True,0,0,4,1,70,0,5,0.0,0.0,0.4444444444444444
4696.0,1549.0,2382.0,0.0,183,False,1,0,0,1,77,0,8,0.0,0.1111111111111111,0.0
0.0,1110000.0,2.0,0.0,1143,True,1,1,2,1,30,0,3,0.25,0.25,0.4
0.0,0.0,2.0,0.0,2732,True,0,0,0,1,42,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2277,True,0,0,0,1,128,0,15,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,16,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,421,True,0,1,1,1,98,0,10,0.09090909090909091,0.0,0.09090909090909091
0.0,0.0,0.0,0.0,2892,True,1,2,1,1,53,0,5,0.2857142857142857,0.16666666666666666,0.16666666666666666
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,27,0,2,0.0,0.3333333333333333,0.0
13355.0,21685.0,53346.0,0.0,2196,False,2,0,0,1,57,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,0.0,0.0,134,True,0,0,0,1,45,0,7,0.0,0.0,0.0
18522.0,26306.0,40713.0,0.0,2196,False,0,1,0,1,83,0,10,0.09090909090909091,0.0,0.0
5299.0,17443.0,17228.0,0.0,2196,False,2,0,0,1,70,0,9,0.0,0.18181818181818182,0.0
6416.0,60678.0,47845.0,0.0,2196,False,2,0,0,1,59,0,7,0.0,0.2222222222222222,0.0
6940.0,19774.0,43520.0,0.0,2196,False,2,0,0,1,63,0,6,0.0,0.25,0.0
6939.0,19785.0,44097.0,0.0,2196,False,2,0,0,1,80,0,7,0.0,0.2222222222222222,0.0
6454.0,25863.0,52149.0,0.0,2196,False,2,0,0,1,71,0,9,0.0,0.18181818181818182,0.0
0.0,28200.0,178.0,0.0,2847,True,0,0,0,1,37,0,1,0.0,0.0,0.0
1423.0,833.0,1420.0,1.0,2196,False,0,1,0,1,51,0,5,0.16666666666666666,0.0,0.0
0.0,0.0,0.0,0.0,950,True,1,1,0,2,94,0,10,0.09090909090909091,0.09090909090909091,0.0
0.0,0.0,4.0,0.0,158,True,0,5,2,2,59,0,5,0.5,0.0,0.2857142857142857
0.0,0.0,0.0,0.0,2240,True,0,0,0,1,20,0,1,0.0,0.0,0.0
161.0,178.0,1155.0,1.0,2196,False,0,2,0,2,20,0,3,0.4,0.0,0.0
0.0,0.0,0.0,0.0,587,True,1,0,1,3,96,0,10,0.0,0.09090909090909091,0.09090909090909091
0.0,0.0,1273.0,0.0,2585,True,0,1,0,1,127,0,12,0.07692307692307693,0.0,0.0
732.0,144.0,459.0,1.0,2196,False,0,1,0,1,56,0,8,0.1111111111111111,0.0,0.0
0.0,0.0,0.0,0.0,1024,True,0,0,0,1,21,0,4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,345,True,0,0,0,2,74,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2133,True,1,1,0,2,87,0,8,0.1111111111111111,0.1111111111111111,0.0
547.0,852.0,2529.0,1.0,2196,False,0,0,0,3,140,0,15,0.0,0.0,0.0
27946.0,41081.0,8635.0,1.0,2196,False,1,0,0,1,15,0,1,0.0,0.5,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,16,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,33,0,4,0.0,0.2,0.0
0.0,0.0,0.0,0.0,1894,True,0,1,0,3,122,0,17,0.05555555555555555,0.0,0.0
2971.0,3139.0,4371.0,0.0,2196,False,0,1,0,1,77,0,7,0.125,0.0,0.0
0.0,0.0,3.0,0.0,2892,True,0,0,0,1,54,0,4,0.0,0.0,0.0
1070.0,895.0,2262.0,1.0,2196,False,2,0,1,1,56,0,5,0.0,0.2857142857142857,0.16666666666666666
0.0,0.0,0.0,0.0,2892,True,0,0,1,1,33,0,4,0.0,0.0,0.2
70600.0,85800.0,26.0,0.0,2892,True,0,0,0,1,117,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1596,True,1,1,0,1,103,0,11,0.08333333333333333,0.08333333333333333,0.0
4963.0,2168.0,3747.0,0.0,1736,False,2,0,0,1,59,0,7,0.0,0.2222222222222222,0.0
0.0,0.0,4.0,0.0,982,True,0,0,0,1,29,0,5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,22,0,3,0.0,0.0,0.0
10967.0,14472.0,2268.0,0.0,2196,False,0,0,1,1,20,0,2,0.0,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,247,True,1,0,0,1,35,0,5,0.0,0.16666666666666666,0.0
549.0,295.0,1226.0,1.0,2196,False,0,1,0,2,119,0,14,0.06666666666666667,0.0,0.0
1572.0,562.0,975.0,0.0,1428,False,1,0,0,1,57,0,7,0.0,0.125,0.0
14003.0,12761.0,8916.0,0.0,2196,False,0,1,0,1,82,0,8,0.1111111111111111,0.0,0.0
749.0,774.0,2612.0,1.0,2196,False,1,0,1,1,45,0,5,0.0,0.16666666666666666,0.16666666666666666
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,71,0,4,0.0,0.0,0.0
0.0,0.0,403.0,0.0,183,True,0,0,0,1,32,0,0,0.0,0.0,0.0
9694.0,21265.0,18729.0,0.0,2196,False,1,1,0,1,42,0,4,0.2,0.2,0.0
979.0,43.0,170.0,0.0,1094,False,1,2,0,1,86,0,9,0.18181818181818182,0.1,0.0
1909.0,1643.0,3226.0,1.0,2196,False,0,0,0,2,138,0,16,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,2,86,0,8,0.0,0.1111111111111111,0.0
1944.0,1928.0,4009.0,1.0,2196,False,1,4,0,3,42,0,3,0.5714285714285714,0.25,0.0
820.0,1090.0,3985.0,1.0,2196,False,1,1,0,1,24,0,3,0.25,0.25,0.0
3183.0,986.0,2380.0,0.0,1484,False,2,0,0,1,74,0,8,0.0,0.2,0.0
8453.0,9290.0,22981.0,0.0,2196,False,2,0,0,1,93,0,10,0.0,0.16666666666666666,0.0
4098.0,2391.0,3385.0,1.0,2196,False,1,1,0,1,57,0,6,0.14285714285714285,0.14285714285714285,0.0
74.0,153.0,4385.0,1.0,2196,False,0,1,0,1,47,0,5,0.16666666666666666,0.0,0.0
670.0,647.0,1332.0,1.0,2196,False,1,0,0,1,116,0,10,0.0,0.09090909090909091,0.0
25911.0,29300.0,24080.0,0.0,2196,False,2,1,0,1,50,0,6,0.14285714285714285,0.25,0.0
0.0,0.0,0.0,0.0,1100,True,1,0,1,1,103,0,11,0.0,0.08333333333333333,0.08333333333333333
0.0,0.0,2.0,0.0,2892,True,0,0,0,1,47,0,1,0.0,0.0,0.0
0.0,0.0,2.0,0.0,2892,True,0,4,0,2,49,0,2,0.6666666666666666,0.0,0.0
0.0,92700.0,1128.0,0.0,611,True,0,0,0,2,125,0,11,0.0,0.0,0.0
0.0,0.0,0.0,0.0,394,True,0,1,0,4,126,0,11,0.08333333333333333,0.0,0.0
0.0,0.0,0.0,0.0,2059,True,1,0,0,1,38,0,4,0.0,0.2,0.0
1970.0,1223.0,1825.0,0.0,465,False,0,0,0,3,117,0,11,0.0,0.0,0.0
927.0,1084.0,2346.0,1.0,2196,False,1,1,0,2,89,0,5,0.16666666666666666,0.16666666666666666,0.0
2980.0,3811.0,4996.0,1.0,2196,False,1,0,0,1,61,0,5,0.0,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,0,1,67,0,5,0.0,0.16666666666666666,0.0
0.0,1580000.0,0.0,0.0,1518,True,1,0,0,1,87,0,9,0.0,0.1,0.0
72800.0,351000.0,0.0,0.0,2892,True,0,0,0,1,42,0,1,0.0,0.0,0.0
7464.0,18768.0,8042.0,0.0,2196,False,2,0,0,1,62,0,8,0.0,0.2,0.0
415.0,759.0,1545.0,1.0,2196,False,1,0,0,1,17,0,2,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,1998,True,1,2,0,2,82,0,5,0.2857142857142857,0.16666666666666666,0.0
7813.0,17908.0,3801.0,0.0,2193,False,1,0,1,1,3,0,0,0.0,1.0,1.0
0.0,10700.0,0.0,0.0,1471,True,0,0,0,2,29,0,4,0.0,0.0,0.0
8147.0,8891.0,20305.0,0.0,2196,False,2,0,0,1,60,0,6,0.0,0.25,0.0
13900.0,15900.0,0.0,0.0,1894,True,1,0,0,1,26,0,4,0.0,0.2,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,31,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,1,0,1,1,36,0,3,0.0,0.25,0.25
133000.0,148000.0,50.0,0.0,661,True,0,2,0,3,58,0,3,0.4,0.0,0.0
4315.0,3019.0,31672.0,0.0,2196,False,2,0,0,1,39,0,5,0.0,0.2857142857142857,0.0
0.0,0.0,75.0,0.0,810,True,1,0,0,1,78,0,4,0.0,0.2,0.0
812.0,905.0,1993.0,1.0,2196,False,2,0,0,1,36,0,4,0.0,0.3333333333333333,0.0
4794.0,2151.0,2097.0,0.0,459,False,1,0,0,1,58,0,7,0.0,0.125,0.0
0.0,0.0,0.0,0.0,2892,True,0,2,0,1,66,0,3,0.4,0.0,0.0
547.0,400.0,1229.0,1.0,2196,False,0,0,0,1,140,0,14,0.0,0.0,0.0
0.0,3390000.0,0.0,0.0,1851,True,0,1,1,1,38,0,2,0.3333333333333333,0.0,0.3333333333333333
0.0,0.0,0.0,0.0,1744,True,0,0,0,1,7,0,1,0.0,0.0,0.0
0.0,0.0,0.0,0.0,750,True,0,0,0,1,53,0,4,0.0,0.0,0.0
0.0,29200.0,13.0,0.0,2892,True,0,0,0,1,28,0,4,0.0,0.0,0.0
39831.0,42626.0,3064.0,0.0,2196,False,1,2,0,1,75,0,6,0.25,0.14285714285714285,0.0
2488.0,2860.0,10313.0,1.0,2196,False,1,1,2,1,76,0,8,0.1111111111111111,0.1111111111111111,0.2
5952.0,60586.0,47107.0,0.0,2196,False,2,0,0,1,26,0,4,0.0,0.3333333333333333,0.0
606.0,366.0,13795.0,1.0,2196,False,1,0,0,1,106,0,13,0.0,0.07142857142857142,0.0
14174.0,13256.0,35149.0,0.0,2196,False,0,2,0,1,73,0,11,0.15384615384615385,0.0,0.0
4783.0,1988.0,1775.0,0.0,1129,False,1,0,0,1,72,0,8,0.0,0.1111111111111111,0.0
6272.0,15354.0,23653.0,0.0,2196,False,2,0,0,1,40,0,5,0.0,0.2857142857142857,0.0
0.0,0.0,0.0,0.0,511,True,0,0,0,2,46,0,7,0.0,0.0,0.0
5953.0,60616.0,46702.0,0.0,2196,False,2,0,0,1,59,0,9,0.0,0.18181818181818182,0.0
246.0,2069.0,140960.0,1.0,2196,False,1,2,0,1,107,0,10,0.16666666666666666,0.09090909090909091,0.0
0.0,0.0,2.0,0.0,2892,True,0,0,0,1,49,0,7,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2339,True,2,0,0,1,89,0,8,0.0,0.2,0.0
1129.0,874.0,2448.0,1.0,2196,False,1,0,1,1,63,0,7,0.0,0.125,0.125
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,23,0,2,0.0,0.0,0.0
999.0,617.0,403.0,0.0,1427,False,1,1,0,1,104,0,7,0.125,0.125,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,22,0,3,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,2,86,0,7,0.0,0.0,0.0
16514.0,17309.0,1471.0,1.0,2196,False,0,0,0,4,107,0,13,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2196,True,0,0,0,1,30,0,0,0.0,0.0,0.0
5222.0,19469.0,19502.0,0.0,2196,False,1,0,0,1,65,0,8,0.0,0.1111111111111111,0.0
9729.0,14533.0,7124.0,0.0,2196,False,2,0,0,1,59,0,8,0.0,0.2,0.0
20200.0,19400.0,42.0,0.0,1945,True,0,1,0,1,110,0,10,0.09090909090909091,0.0,0.0
1586.0,565.0,2025.0,0.0,358,False,1,0,0,2,114,0,10,0.0,0.09090909090909091,0.0
0.0,1010000.0,146.0,0.0,2339,True,0,1,1,2,49,0,2,0.3333333333333333,0.0,0.3333333333333333
2173.0,2135.0,4833.0,1.0,2196,False,1,1,0,2,57,0,6,0.14285714285714285,0.14285714285714285,0.0
4971.0,18818.0,1528.0,0.0,2196,False,2,0,0,1,90,0,11,0.0,0.15384615384615385,0.0
0.0,0.0,25.0,0.0,2892,True,1,1,0,2,83,0,9,0.1,0.1,0.0
7335.0,27090.0,10577.0,0.0,2193,False,2,2,0,1,52,0,5,0.2857142857142857,0.2857142857142857,0.0
0.0,0.0,0.0,0.0,1536,True,1,4,0,1,41,0,5,0.4444444444444444,0.16666666666666666,0.0
0.0,0.0,0.0,0.0,2892,True,0,1,0,1,34,0,2,0.3333333333333333,0.0,0.0
0.0,0.0,35.0,0.0,2567,True,0,1,0,2,67,0,3,0.25,0.0,0.0
7066.0,9683.0,1258.0,0.0,2196,False,1,1,1,1,18,0,3,0.25,0.25,0.25
735.0,778.0,5700.0,1.0,2196,False,2,0,0,1,50,0,6,0.0,0.25,0.0
1187.0,1414.0,4226.0,1.0,2196,False,1,0,0,3,129,0,12,0.0,0.07692307692307693,0.0
0.0,57000.0,576.0,0.0,2892,True,0,3,1,1,36,0,2,0.6,0.0,0.3333333333333333
0.0,14500.0,0.0,0.0,1140,True,1,0,1,1,96,0,7,0.0,0.125,0.125
0.0,31000.0,7.0,0.0,1597,True,1,1,0,2,64,0,6,0.14285714285714285,0.14285714285714285,0.0
18247.0,19901.0,11917.0,0.0,2196,False,0,1,0,1,53,0,6,0.14285714285714285,0.0,0.0
0.0,0.0,0.0,0.0,1330,True,0,0,0,1,66,0,5,0.0,0.0,0.0
55.0,151.0,616.0,1.0,2196,False,1,4,0,1,34,0,4,0.5,0.2,0.0
1290.0,2775.0,3298.0,0.0,2196,False,0,0,0,1,52,0,5,0.0,0.0,0.0
0.0,5430000.0,0.0,0.0,1258,True,0,0,0,1,103,0,10,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1283,True,0,0,0,1,92,0,7,0.0,0.0,0.0
10161.0,11264.0,28659.0,0.0,2196,False,0,1,0,1,69,0,7,0.125,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,0,0,1,39,0,3,0.0,0.0,0.0
4325.0,3044.0,29964.0,0.0,2196,False,1,0,0,1,60,0,7,0.0,0.125,0.0
8593.0,16931.0,19797.0,0.0,2196,False,2,0,0,1,51,0,6,0.0,0.25,0.0
7051.0,12622.0,11516.0,0.0,2196,False,0,1,0,1,55,0,7,0.125,0.0,0.0
833.0,900.0,4087.0,1.0,2196,False,1,0,0,1,52,0,5,0.0,0.16666666666666666,0.0
683.0,700.0,6762.0,1.0,2196,False,2,0,0,1,94,0,11,0.0,0.15384615384615385,0.0
0.0,0.0,0.0,1.0,1438,True,0,1,2,1,64,0,6,0.14285714285714285,0.0,0.25
1639.0,1505.0,2718.0,1.0,2196,False,2,0,0,1,39,0,4,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,0.0,2251,True,0,0,0,1,69,0,8,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2892,True,0,1,0,2,37,0,6,0.14285714285714285,0.0,0.0
3353.0,6050.0,4474.0,0.0,2196,False,1,1,0,1,65,0,7,0.125,0.125,0.0
4194.0,15092.0,23567.0,0.0,2196,False,0,1,0,1,58,0,7,0.125,0.0,0.0
0.0,0.0,13.0,0.0,1967,True,0,0,0,1,48,0,2,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1005,True,1,0,0,1,52,0,6,0.0,0.14285714285714285,0.0
0.0,13.0,5307.0,0.0,2196,False,1,0,4,1,57,0,5,0.0,0.16666666666666666,0.4444444444444444
981.0,32.0,121.0,0.0,168,False,2,0,0,2,72,0,8,0.0,0.2,0.0
0.0,0.0,0.0,0.0,1902,True,0,0,0,1,133,0,14,0.0,0.0,0.0
6372.0,6296.0,17467.0,1.0,2196,False,0,2,0,1,77,0,6,0.25,0.0,0.0
7853.0,20195.0,6746.0,0.0,2196,False,2,0,0,1,57,0,7,0.0,0.2222222222222222,0.0
